RUC,NOMBRE O RAZÓN SOCIAL,ESTADO DEL CONTRIBUYENTE,CONDICIÓN DE DOMICILIO,UBIGEO,DIRECCIÓN
20101073344,LEXITRANS PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHREIBER 246
20101088295,COMERCIAL ALIMENTICIA S.A.C.,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO URB. SANTA ISABEL 153 G
20340546653,TOPSA PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA URB. JARDIN 223 1201
20251380237,AMERICA BROKERS CORREDORES DE SEGUROS S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN URB. ORRANTIA 310 602
20501411010,PERSONNEL ADVANTAGE SOCIEDAD ANONIMA CERRADA EN LIQUIDACION,ACTIVO,HABIDO,150131,CAL. LAS ORQUIDEAS OTR. INTERIOR ORQUIDEAS II 585 P 12
20279188919,EURO SA,ACTIVO,HABIDO,150131,CAL. CALLE AMADOR MERINO REYNA 465 201
20100482658,A Y F WIESE S.A.,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA U.V. EL PALOMAR 522 P 16
20101164901,COMERCIAL LI S A,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 460 401
20459070746,METRICA S.A.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 295 301
20148116645,FONDO DE CAJAS MUNICIPALES DE AHORRO Y CREDITO SA - FOCMAC,ACTIVO,HABIDO,150131,CAL. CHINCHON 918
20308445641,COBRA INSTALACIONES Y SERVICIOS SA,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 267 902
20101073182,ERNESTO ORTIZ DE ZEVALLOS  S A,ACTIVO,HABIDO,150131,CAL. GENERAL JUAN ANTONIO PEZE 717 902
20100119146,TELEWATT S A,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA URB. CORPAC 577
20100136156,MITSUBISHI PERU S A,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO URB. EL ROSARIO 173 1301
20101917003,CAMARA DE COMERCIO AMERICANA DEL PERU,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 177
20252242644,COOP TRAB.FMTO EMP. CHACRASANA LTDA,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA 3420
20502562194,ESTUD. MONROY ABOGADOS SOC. CIVIL DE RESP. LIMITADA,ACTIVO,HABIDO,150131,CAL. ROMA 376
20369059565,INMOBILIARIA CARLOS GONZALES S.A.C.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO URB. EL ROSARIO 115 801
20109708063,ESTUDIO RODRIGUEZ LARRAIN ABOGADOS S.C.R .L.,ACTIVO,HABIDO,150131,AV. CHOQUEHUANCA RES. CHOQUEHUANCA 770
20100340942,GARDEN HOTEL S A,ACTIVO,HABIDO,150131,AV. FELIPE PARDO Y ALIAGA URB. SANTA CRUZ 699 501A
20252855816,R.RIOS J. INGENIEROS E.I.R.L.,ACTIVO,HABIDO,150131,AV. GENERAL JUAN ANTONIO PEZE URB. SAN GABRIEL 225 402
20294733401,BALBI & CAVERO ASOCIADOS S.A.,ACTIVO,HABIDO,150131,AV. PABLO CARRIQUIRY URB. CORPAC 349
20100136580,URBANIZADORA JARDIN S A,ACTIVO,HABIDO,150131,AV. LAS BEGONIAS URB. LA VICTORIA 415
20143305857,DORMESON S A,ACTIVO,HABIDO,150131,AV. JUAN DE ARONA URB. SANTA CRUZ 720 6
20101840531,INMOBILIARIA MONACO S A,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. LIMATAMBO 3591 302
20418649667,ELI LILLY SERVICES PERU S.A.C.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO RES. SAN ISIDRO 143 801
20504645984,TANAKA\, VALDIVIA\, ARRIBAS & ASOCIADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 171
20101260373,TECNOFARMA S A,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. JARDIN 456
20101796532,NATURA COSMETICOS S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 347 OF04
20101958451,GIORGIO S.A.C.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. FUNDO CONDE DE SAN ISIDRO 1053 801
20106975737,CÓRDOVA\, PETROZZI\, CORONADO SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. CENTRO COMERCIAL CAMINO R 456 501
20100340438,REPRODATA S.A.C.,ACTIVO,HABIDO,150131,AV. REPÚBLICA DE PANAMA URB. EL PALOMAR 3517 PI.8
20100947634,PLANNING EST S A,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 147 303
20101045561,JUNTA DE PROPIETARIOS CENTRO CAMINO REAL,ACTIVO,HABIDO,150131,AV. CAMINO REAL 456 AZC
20101081282,MUNDO ADUANERO S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS FLAMENCOS 145 305
20514075558,CBI PERUANA S.A.C.,ACTIVO,HABIDO,150131,CAL. GERMAN SCHREIBER URB. SANTA ANA 276
20260344341,MERCK SHARP & DOHME PERU S.R.L.,ACTIVO,HABIDO,150131,CAL. ANDRÉS REYES 338 W101
20335460252,AON PERU CORREDORES DE REASEGUROS S.A.,ACTIVO,HABIDO,150131,CAL. DIONISIO DERTEANO URB. SANTA ANA 144 1101 B
20305875539,OLYMPIC PERU INC SUCURSAL DEL PERU,ACTIVO,HABIDO,150131,AV. RICARDO RIVERA NAVARRETE URB. JARDIN 475 C 1002
20510888911,PLUSPETROL LOTE 56 S.A.,ACTIVO,HABIDO,150131,CAL. LAS BEGONIAS 415
20260510887,PERU ECONOMICO S.A.,ACTIVO,HABIDO,150131,AV. ENRIQUE CANAVAL Y MOREYRA URB. SANTA ANA 340
20101949207,CONSTRUCTORES ASOCIADOS S.A.C.,ACTIVO,HABIDO,150131,CAL. AUGUSTO TAMAYO VARGAS 154 402
20266024836,ENLACE CORREOS SA,ACTIVO,HABIDO,150131,CAL. LOS RUISEÑORES OESTE 277 201
20108068281,CAJA DE PENSIONES MILITAR POLICIAL,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 950
20100066352,INDUSTRIAL HILANDERA S.A.C. EN LIQUIDACION,ACTIVO,HABIDO,150131,CAL. JUAN DEL CARPIO URB. MALIBU 115
20296079074,AMADEUS PERU S.A.,ACTIVO,HABIDO,150131,CAL. GMO MARCONI 451
20267086487,SAN JOSE CONSTRUCTORA PERU S.A.,ACTIVO,HABIDO,150131,AV. SANTA CRUZ URB. CHACARILLA SANTA CRUZ EL 120 402
20269863626,FORMAT GROUP SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,AV. SALAVERRY 3115
20293093297,CERTICOM SAC,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA URB. CORPAC 452 501
20131370564,SUPERINTENDENCIA DE BANCA\, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES,ACTIVO,HABIDO,150131,AV. GUILLERMO PRESCOTT URB. COUNTRY CLUB 185
20334234381,MARTINAIR HOLLAND N.V. SUCURSAL PERUANA,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO 117 4
20334879837,CAPITAL FREIGHT SUCURSAL DEL PERU,ACTIVO,HABIDO,150131,AV. ENRIQUE CANAVAL Y MOREYRA URB. SANTA ANA 425 103
20100251176,CLINICA BELLAVISTA SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA 3461
20324562274,PESCA PERU PISCO NORTE S.A.C.,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES 638 201
20282818036,INGENIEROS ELECTROMECANICOS S.A.,ACTIVO,HABIDO,150131,CAL. MANUEL GONZALES OLAECHEA URB. LIMATAMBO 299
20282062080,AVANZADA TECNOLOGIA Y SERVICIOS S.A.C,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 924
20499935286,DEUTSCHE PHARMA S.A.C.,ACTIVO,HABIDO,150131,CAL. LA HABANA 0192 501
20501844986,INTERCONEXION ELECTRICA ISA PERU S.A.,ACTIVO,HABIDO,150131,AV. SANTA CRUZ 120 301
20101958613,FORT\, BERTORINI & GODOY ABOGADOS SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. CENTRO COMERCIAL CAMINO R 456 1301
20257319564,ESTUDIO YORI ABOGADOS S.C.R.L.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN URB. ORRANTIA 607 404
20101284477,GENERAVAPOR S.A.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. CORPAC 1486
20308258883,ORIENTAL SUPPLIER SRL,ACTIVO,HABIDO,150131,JR. LOS RUISEÑORES ESTE URB. CORPAC 471
20100298725,RED BICOLOR DE COMUNICACIONES S.A.A.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA OTR. LOS ROSALES 295 801
20421421669,AUSENCO PERU S.R.L.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. JARDIN 444
20182249255,TECNICARTON S.A.C.,ACTIVO,HABIDO,150131,AV. AMADOR MERINO REYNA 307 602
20306484479,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA 3135
20431043654,COOPSOL CONSULTORIA Y SERV. EMP. S.A.,ACTIVO,HABIDO,150131,CAL. FEDERICO VILLARREAL 555
20429423911,PEIDE PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. LOS CEDROS 450 201
20127778095,KELASI DENTAL IMPORT EXPORT EIRLTDA,ACTIVO,HABIDO,150131,CAL. FEDERICO VILLARREAL URB. JARDIN 061
20138998780,RENZO COSTA S.A.C.,ACTIVO,HABIDO,150131,AV. DOS DE MAYO URB. ORRANTIA 674
20262097227,BRAZZINI RADIOLOGOS ASOCIADOS S.A.C.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 223
20100924260,CARBECHZ PERU S R L,ACTIVO,HABIDO,150131,CAL. RICARDO ANGULO RAMIREZ URB. CORPAC 775
20101088376,BAÑOS TURCOS S R LTDA,ACTIVO,HABIDO,150131,CAL. MIGUEL DASSO URB. SANTA ISABEL 156
20333266025,RADIO PANAMERICANA S. A.,ACTIVO,HABIDO,150131,AV. PASEO PARODI 340
20259814210,MEDITERRANEAN SHIPPING COMPANY DEL PERU SAC,ACTIVO,HABIDO,150131,AV. ALVAREZ CALDERON 185 501
20505678932,LLORENTE & CUENCA LIMA S.A.C.,ACTIVO,HABIDO,150131,CAL. CORONEL ANDRES REYES URB. JARDIN 420
20300729950,CAMPO MAYOR SRLTDA,ACTIVO,HABIDO,150131,CAL. CHINCHON URB. JARDIN 828
20330011930,CISCO SYSTEMS PERU S.A,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 147 1301
20342020870,BBVA BOLSA SOCIEDAD AGENTE DE BOLSA S.A. - BBVA SAB,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA 3065 1
20268219677,TECNOLOGIA EN SERV AGENTES DE ADUANA SA,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 560 1001
20293975036,ROMANTEX S.A.C,ACTIVO,HABIDO,150131,AV. PAZ SOLDAN 185
20334038875,CALIFORNIA DOS MIL S.A.C,ACTIVO,HABIDO,150131,CAL. MANUEL FUENTES URB. CHACARILLA DE SANTA CRUZ 490
20140913431,INVERSIONES INMOBILIARIAS EL GOLF S.A.,ACTIVO,HABIDO,150131,CAL. ALFREDO SALAZAR 525
20347845150,KUEHNE + NAGEL S.A.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA URB. JARDIN 223
20112032640,AGENCIA EFE S.A. SUCURSAL DEL PERU,ACTIVO,HABIDO,150131,CAL. GONZALES OLAECHEA M. 207
20253946661,ANGLOLAB S A,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. CORPAC 1178
20137396841,CONSTRUCTORA CHIANG SOCIEDAD ANONIMA CONTRATISTAS GENERALES - C & C S.A. C.G.,ACTIVO,HABIDO,150131,CAL. LOS ALAMOS 255 101
20501656390,CONSULTORES ASOCIADOS SH S.A.C. EN LIQUIDACIÓN,ACTIVO,HABIDO,150131,AV. JUAN DE ARONA SEC. 4 755
20101028551,CREACIONES PIERINA SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. ARAMBURU 999
20299154310,HORIZONS SOUTH AMERICA S.A.C.,ACTIVO,HABIDO,150131,AV. DEL PARQUE URB. LIMATAMBO 150
20101088881,DROGUERIA REYES S.A.C.,ACTIVO,HABIDO,150131,CAL. MIGUEL SEMINARIO URB. SANTA ANA 220
20507850091,GESTION DE SERVICIOS AMBIENTALES S.A.C.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. MALIBU 3617 601
20100793815,RADIO TIGRE S.A.C.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 295 801
20504201326,NETCORPERU S.A.C.,ACTIVO,HABIDO,150131,AV. GENERAL JUAN ANTONIO PEZE URB. SAN GABRIEL 299
20504774288,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO,ACTIVO,HABIDO,150131,CAL. UNO OESTE URB. CORPAC 050
20382506040,VOPAK PERU S.A. EN LIQUIDACION,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES URB. SANTA CRUZ 1118 6
20219180838,VERDE VISION PRODUCCIONES S A,ACTIVO,HABIDO,150131,CAL. SIETE URB. CORPAC 280
20195937541,RECKITT BENCKISER PERU S.A.,ACTIVO,HABIDO,150131,CAL. CALLE DEAN VALDIVIA URB. JARDIN 148 502
20205467603,LA ARENA S.A.,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA 480 1201
20142586712,BAKER HUGHES INTERNATIONAL OPERATIONS DEL PERU S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN URB. ORRANTIA 607
20506231494,CV PROJECT S.A.C.,ACTIVO,HABIDO,150131,AV. MIGUEL SEMINARIO URB. SANTA ANA 320 602
20139569874,MARUBENI CORPORATION,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE 147 1002
20294347195,LANIFICIO CONFEZIONI S.A.C.,ACTIVO,HABIDO,150131,AV. ALBERTO DEL CAMPO URB. COUNTRY CLUB 285
20258319851,ESTUDIO FLORES ARAOZ&ASOC.S.CIVIL DE R.L,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 200
20268369644,NEGOCIOS CAMBIARIOS Y RENTA FIJA S.A.,ACTIVO,HABIDO,150131,AV. ARAMBURU 965 202
20117779379,SUMINISTROS TECNOLOGICOS S.A.C.,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. LIMATAMBO 3418 2201
20107004263,VILA NARANJO Y ASOCIADOS S. CIVIL DE R. L.,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA 3557
20145164410,MINERA LUGA S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS CAMELIAS 877 202
20297283562,CONSTRUCTORA LIPCAN S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 489 508
20112348876,CERAMICA MINERA LIMA EIRL.,ACTIVO,HABIDO,150131,AV. SALAVERRY 2848 701
20504041027,SAN REMO OPERADOR LOGISTICO S.A.C.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 339 1101
20504389708,MODULAR MINING SYSTEMS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 592
20432939074,CEVA LOGISTICS PERU S.R.L.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 0444 1301
20434384410,LUX HOTELS MANAGEMENT PERU S.A.C.,ACTIVO,HABIDO,150131,JR. GUILLERMO MARCONI URB. SAN FELIPE 451
20342789031,ESTUDIO MELO-VEGA & COSTA ABOGADOS S.CIV IL R.LTDA.,ACTIVO,HABIDO,150131,CAL. DANIEL HERNANDEZ URB. FUNDO CONDE DE SAN ISIDRO 355
20100114187,INGENIEROS CIVILES Y CONTRATISTAS GENERALES S.A.,ACTIVO,HABIDO,150131,AV. ARAMBURU URB. LIMATAMBO 651
20106897914,ENTEL PERU S.A.,ACTIVO,HABIDO,150131,AV. REPUBLICA DE COLOMBIA 791
20100115663,PANDERO S.A. EAFC,ACTIVO,HABIDO,150131,AV. DOS DE MAYO URB. ORRANTIA 382
20100119065,PRODUCTIVE BUSINESS SOLUTIONS GROUP PERU S.A.C. - PBS GROUP PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS BEGONIAS RES. ZONA 1 441 1001
20100123411,INDRA PERU S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 233 901
20100128137,N.C.R. DEL PERU S.A.C.,ACTIVO,HABIDO,150131,CAL. LAS ORQUIDEAS URB. JARDIN 585
20290314799,OMNILIFE PERU S.A.C.,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 298
20107695584,BRITISH AMERICAN HOSPITAL S.A.,ACTIVO,HABIDO,150131,JR. ALFREDO SALAZAR 350
20509551767,CATALINA HUANCA SOCIEDAD MINERA S.A.C.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO URB. EL ROSARIO 173
20100338611,CAMUENTE S.A.,ACTIVO,HABIDO,150131,AV. GUILLERMO PRESCOTT 395
20100328497,IQVIA SOLUTIONS DEL PERU S.A.,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. LIMATAMBO 3531 1403
20100339936,MEDICINA EXTERNA S A MEDEX,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. EL PALOMAR 3065 2PSO
20118596740,HOGAS S.A.C.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. JARDIN 492 1102
20303585622,SUCDEN PERU S.A.,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. CENTRO COMERCIAL CAMINO R 456 703
20304576929,INVERSIONES LA CRUZ S.R.L.,ACTIVO,HABIDO,150131,AV. GUARDIA CIVIL URB. CORPAC 1260
20255172884,PRODUCTOS SANCELA DEL PERU S.A.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE 0444 2002
20100776643,MICKEY TOUR S.A.C.,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 186
20100467853,DESPACHOS ADUANALES S A,ACTIVO,HABIDO,150131,AV. GUARDIA CIVIL URB. CORPAC 820 101
20100478383,F.N. JONES S.R.LTDA.,ACTIVO,HABIDO,150131,CAL. M.ROAUD Y PAZ SOLDAN 350
20100497418,REFAX PERÚ S.A.,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA 480 701B
20100973392,AEROLINEAS ARGENTINAS S.A.SUCURSAL LIMA,ACTIVO,HABIDO,150131,AV. CAMINO REAL 456 1202
20100593484,H. STERN PERU SOCIEDAD ANONIMA,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA RES. EDIFICIO TARGA 281 701
20511063184,LENOVO (ASIA PACIFIC) LIMITED SUCURSAL DEL PERU,ACTIVO,HABIDO,150131,AV. REPUBLICA DE COLOMBIA URB. CHACARILLA DE SANTA CRUZ 717 601
20472468147,KIA IMPORT PERU S.A.C.,ACTIVO,HABIDO,150131,AV. RICARDO RIVERA NAVARRETE URB. JARDIN 495 601A
20509586986,CONALVIAS CONSTRUCCIONES S.A.C.,ACTIVO,HABIDO,150131,CAL. AUGUSTO TAMAYO 154 301
20508164191,CENTRAL MEDIA S.A.C.,ACTIVO,HABIDO,150131,CAL. CLEMENTE X URB. COUNTRY CLUB 163
20100094054,FUTURA CONSORCIO INMOBILIARIO S.A.,ACTIVO,HABIDO,150131,CAL. LAS BEGONIAS URB. LA VICTORIA 415
20382072023,AIR PRODUCTS PERU S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 233 302
20414671773,FONDO MIVIVIENDA S.A.,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 285
20375755344,LG ELECTRONICS PERU S.A.,ACTIVO,HABIDO,150131,AV. REPUBLICA DE COLOMBIA URB. CHACARILLA DE SANTA CRUZ 791
20414955020,RIMAC S.A. ENTIDAD PRESTADORA DE SALUD,ACTIVO,HABIDO,150131,CAL. EL PARQUE URB. JARDIN 149
20506342563,PERU LNG S.R.L.,ACTIVO,HABIDO,150131,CAL. LAS PALMERAS 435 302
20101071562,PRICEWATERHOUSECOOPERS S.CIVIL DE R.L.,ACTIVO,HABIDO,150131,AV. SANTO TORIBIO URB. EL ROSARIO 143 P8
20164766251,SCOTIA SOCIEDAD AGENTE DE BOLSA S.A,ACTIVO,HABIDO,150131,CAL. ANDRES REYES 489 8
20101293115,COATS CADENA SOCIEDAD ANONIMA EN LIQUIDACION,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. LIMATAMBO 3461
20513230843,STRACON INGENIERÍA S.A.C.,ACTIVO,HABIDO,150131,AV. AV. SANTO TORIBIO 143
20386688207,GE RENEWABLE PERU S.A.,ACTIVO,HABIDO,150131,AV. JAVIER PRADO ESTE URB. TORRE ORQUIDEAS 488 P 9
20110886196,ESTUDIO OLAECHEA SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,CAL. BERNARDO MONTEAGUDO URB. ORRANTIA DEL MAR 201
20101053157,ASESORIA Y REPRESENTACIONES S.A.,ACTIVO,HABIDO,150131,CAL. CORONEL ODRIOZOLA RES. CHACARILLA DE SANTA CRUZ 505
20101097448,LA PROTECTORA CORREDORES DE SEGUROS SA,ACTIVO,HABIDO,150131,AV. SANTA CRUZ URB. SANTA CRUZ 376
20502802179,RILLO S.A.C,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 560 202
20137291313,MINERA YANACOCHA S.R.L.,ACTIVO,HABIDO,150131,AV. SANTA CRUZ 120 601
20510645261,AJANI S.A.C,ACTIVO,HABIDO,150131,AV. GUARDIA CIVIL URB. CORPAC 834
20100016843,GEMENI SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,150131,AV. PASEO DE LA REPUBLICA URB. CHACARILLA DE SANTA CRUZ 3866
20253881438,COBRA PERU S.A,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 267 902
20251352292,WORLD DUTY FREE GROUP PERU S.A.C. EN LIQUIDACION,ACTIVO,HABIDO,150131,CAL. ANDRES REYES 360 206
20155695901,SISTEMAS ANALITICOS SRL,ACTIVO,HABIDO,150131,CAL. LAS ORQUIDEAS URB. JARDIN 422 1502
20110644427,CEP ISABEL FLORES DE OLIVA,ACTIVO,HABIDO,150131,JR. JUAN DELLEPIANI URB. ORRANTIA DEL MAR 530
20112831364,ORDEN DE SAN AGUSTIN: PROVINCIA DE NUEST RA SEÑORA DE GRACIA DEL PERU,ACTIVO,HABIDO,150131,AV. PABLO CARRIQUIRRY 128
20101080553,CONSTRUCTORES Y PROMOTORES S A,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES 1020 B
20294066421,ABOGADOS CONSULTORES S.A.,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA 452
20261445825,INFOMARKET S.A.,ACTIVO,HABIDO,150131,CAL. FEDERICO VILLARREAL 555 B
20100163391,CES CONSULTING ENGINEERS SALZGITTER GMBH SUCURSAL DEL PERU,ACTIVO,HABIDO,150131,AV. RIVERA NAVARRETE 395 1601
20101010261,TRANSPERUANA CORREDORES SEGUROS S.A.,ACTIVO,HABIDO,150131,CAL. LOS HALCONES URB. LIMATAMBO 372
20100340195,RESTAURANT CHIFA LUNG FUNG S A,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. EL PALOMAR 3030
20372475707,ESTUDIO ROSSELLO SOC. CIVIL DE RESP.LTDA,ACTIVO,HABIDO,150131,AV. CAMINO REAL 348
20375361991,MITSUI AUTO FINANCE PERU S.A.,ACTIVO,HABIDO,150131,CAL. LAS BEGONIAS 475
20100970377,ASSIST CARD PERU SAC,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES 1136
20136833368,GEOCONSULT S.A. CONSULTORES GENERALES,ACTIVO,HABIDO,150131,AV. JORGE BASADRE GROHMANN URB. ORRANTIA 607 210
20380799643,AGENCIA DE PROMOCION DE LA INVERSION PRIVADA - PROINVERSION,ACTIVO,HABIDO,150131,AV. ENRIQUE CANAVAL MOREYRA 150
20261159733,COMITE DE OPERACION ECONOMICA DEL SIST EMA INTERCONECTADO NACIONAL,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES URB. CHACARILLA - SANTA CRUZ 1144 2
20100128641,INDUS S A,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA 3531 1002
20504511945,AMROP PERU S.A.C.,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 147 802B
20107259091,INSTITUTO APOYO,ACTIVO,HABIDO,150131,AV. CAMINO REAL 390
20343493984,ALAYZA CONSULTORES LEGALES ASOCIADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,CAL. MARCONI 451
20134081229,TURISMO LOS ALGARROBOS  S.A.,ACTIVO,HABIDO,150131,AV. JORGE BASADRE 325
20303245520,ARMSTRONG SRL,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. FUNDO CONDE DE SAN ISIDRO 1121 409
20100881943,NATIONAL CLEANING SA,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. EL PALOMAR 3531 601
20511174504,SERVICIOS DE COBRANZAS SAN MATEO SOCIEDAD ANONIMA CERRADA - SERVICIOS DE COBRANZAS SAN MATEO S.A.C.,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA URB. CORPAC 452
20384959416,SCOTIA FONDOS SOCIEDAD ADMINISTRADORA DE FONDOS MUTUOS S.A.,ACTIVO,HABIDO,150131,CAL. CORONEL ANDRES REYES URB. JARDIN 489 8
20179711231,GERSERVIS S.R.LTDA.,ACTIVO,HABIDO,150131,AV. CORONEL PORTILLO 104 2001
20135072797,RUBIKA PROYECTOS S.A.C.,ACTIVO,HABIDO,150131,AV. FELIPE PARDO Y ALIAGA URB. SANTA CRUZ 675 301
20347029697,CHINA INTERNATIONAL WATER & ELECTRIC CORP (PERU),ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE URB. EL ROSARIO 147 401
20336778981,INDEJEMA S.A,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES 256 402
20302083666,INSPECTRA S.A.,ACTIVO,HABIDO,150131,AV. GUARDIA CIVIL URB. CORPAC 686
20291772286,C.M.V. SERVICIO EJECUTIVO S.A,ACTIVO,HABIDO,150131,AV. PAZ SOLDAN 170 701
20504743307,MINISTERIO DE VIVIENDA\, CONSTRUCCION Y SANEAMIENTO,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. EL PALOMAR 3650
20338644931,HANSA TRANSPORTS S.A.C.,ACTIVO,HABIDO,150131,AV. CANAVAL Y MOREYRA FRANCIS 340
20415721596,ESTUDIO RIVERA ORE SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,150131,AV. CAMINO REAL URB. SAN GABRIEL 1080
